id,tt,seg_dist,speed,lat,lng,latr,lngr
36,18.6,891.634414014989,18.9874779097061,-36.8061790466309,174.759231567383,-36.8060619329255,174.758986671965
559,7.3,1585.51361157094,18.9850199457836,-36.811466217041,174.754806518555,-36.8114455006925,174.754941491406
760,9.2,550.88944635272,18.9739301189326,-36.8035545349121,174.7607421875,-36.8032386251915,174.760517880056
51,22.0333333333333,3190.89931714347,18.9680235266019,-36.8242683410645,174.749938964844,-36.824890070666,174.749645243482
435,8.53333333333333,3761.28404786936,18.9678560790127,-36.8288993835449,174.746917724609,-36.8281518568702,174.747478355782
265,16.5833333333333,217.696804847292,18.958191750168,-36.8007164001465,174.761978149414,-36.8012143064519,174.761528866565
273,16.75,994.451128517727,18.9488665205812,-36.8070640563965,174.758499145508,-36.8068819323981,174.757854701423
104,10.4166666666667,1354.47959240877,18.9488665205811,-36.8095664978027,174.755950927734,-36.809943884329,174.755665490371
544,6.01666666666667,4304.67620671268,18.9453528437893,-36.8332366943359,174.744018554688,-36.8331999693704,174.743883017911
65,9.33333333333333,2199.27079114523,18.9393428818542,-36.8156814575195,174.751129150391,-36.8159110572528,174.751089046361
571,7.71666666666667,3709.18677294813,18.9147793857305,-36.8284873962402,174.747146606445,-36.8267746784333,174.747893992139
30,18.05,1366.32136175764,18.8995729193834,-36.8095664978027,174.755950927734,-36.809237969077,174.755635015323
443,8.56666666666667,3761.28404786936,18.8991319627844,-36.8288993835449,174.746917724609,-36.8293034530165,174.747457602838
83,9.73333333333333,3823.65118334655,18.8991319627843,-36.829402923584,174.746551513672,-36.8292599180484,174.746161885475
705,8.4,1367.55544587831,18.8918576407686,-36.8095664978027,174.755950927734,-36.810505380346,174.755734117221
617,8.41666666666667,1442.54431115261,18.8871129934817,-36.810302734375,174.755462646484,-36.8106177108645,174.755525621884
568,7.68333333333333,2023.16247253043,18.886004366381,-36.8143157958984,174.752090454102,-36.8149701046194,174.751873906286
679,9.48333333333333,3102.78139815377,18.8758067846591,-36.8235321044922,174.750335693359,-36.8247807486636,174.750756861726
696,7.73333333333333,952.287696615807,18.8758067846591,-36.8066368103027,174.758865356445,-36.807172251598,174.757779373185
451,8.81666666666667,2820.1072761227,18.8742646838859,-36.8211669921875,174.750152587891,-36.8217558251244,174.74902678009
758,8.53333333333333,1854.33131243731,18.872539188008,-36.8136253356934,174.753768920898,-36.8144683028493,174.754081831743
102,10.3,1751.36136362724,18.8458949713399,-36.8128509521484,174.754486083984,-36.8131000701783,174.754822752551
483,7.71666666666667,3100.61922247724,18.845239198727,-36.8235321044922,174.750335693359,-36.8243097805727,174.750356073383
285,17.1,1354.47959240877,18.838167020969,-36.8095664978027,174.755950927734,-36.8102114165649,174.75576954531
741,8.11666666666667,51.4197350947543,18.8249013667932,-36.7992324829102,174.762237548828,-36.7997971057862,174.76237553182
306,17.7,50.4394869766475,18.8235354349333,-36.7992324829102,174.762237548828,-36.7992520916611,174.762802761918
350,18.9166666666667,4333.92774634173,18.8235354349332,-36.8334503173828,174.743896484375,-36.8332863252622,174.743053799607
694,7.6,2212.9219354484,18.7859219904465,-36.8156814575195,174.751129150391,-36.8160567008714,174.751154405556
729,7.81666666666667,102.646312207604,18.7850939960122,-36.799732208252,174.762222290039,-36.7988861649658,174.762531024031
81,9.7,1354.47959240877,18.7731377496991,-36.8095664978027,174.755950927734,-36.8089560470689,174.755268625382
146,11.7333333333333,1354.47959240877,18.7731377496991,-36.8095664978027,174.755950927734,-36.8098932220319,174.756705422823
445,8.61666666666667,1354.47959240877,18.7731377496991,-36.8095664978027,174.755950927734,-36.8095317180746,174.755848539017
457,8.93333333333333,1354.47959240877,18.7731377496991,-36.8095664978027,174.755950927734,-36.8094789272532,174.755783608503
653,8.86666666666667,1888.91758382473,18.7722717539231,-36.8137397766113,174.753479003906,-36.8130107448967,174.753652930261
